id,County,State,Event,Date,Households,Participants
08083,Montezuma County,CO,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,28,28
08083,Montezuma County,CO,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,25,25
08083,Montezuma County,CO,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,39,39
08083,Montezuma County,CO,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,23,23
08083,Montezuma County,CO,Why Do We Call Them Kivas?,2020-08-27,33,33
08083,Montezuma County,CO,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,17,17
08083,Montezuma County,CO,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,13,13
08083,Montezuma County,CO,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,24,24
08083,Montezuma County,CO,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,28,28
08083,Montezuma County,CO,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,21,21
08083,Montezuma County,CO,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,28,28
08083,Montezuma County,CO,Crow Canyon Annual Meeting,2020-10-10,24,24
08083,Montezuma County,CO,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,16,16
08083,Montezuma County,CO,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,14,14
08083,Montezuma County,CO,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,15,15
08083,Montezuma County,CO,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,20,20
08083,Montezuma County,CO,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,14,14
08083,Montezuma County,CO,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,11,11
08083,Montezuma County,CO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,24,24
08083,Montezuma County,CO,Seasons of Navajo II with William Tsosie Jr.,2021-01-07,3,3
24031,Montgomery County,MD,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,5,5
24031,Montgomery County,MD,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
24031,Montgomery County,MD,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
24031,Montgomery County,MD,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
24031,Montgomery County,MD,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,3,3
24031,Montgomery County,MD,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,2,2
24031,Montgomery County,MD,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
24031,Montgomery County,MD,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,1,1
24031,Montgomery County,MD,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
24031,Montgomery County,MD,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,2,2
24031,Montgomery County,MD,Four Corners Lecture Series Presents Edward Box III,2020-05-28,2,2
24031,Montgomery County,MD,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,2,2
24031,Montgomery County,MD,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
24031,Montgomery County,MD,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,3,3
24031,Montgomery County,MD,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,2,2
24031,Montgomery County,MD,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,2,2
24031,Montgomery County,MD,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
24031,Montgomery County,MD,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
24031,Montgomery County,MD,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,4,4
24031,Montgomery County,MD,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,2,2
24031,Montgomery County,MD,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,3,3
24031,Montgomery County,MD,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,3,3
24031,Montgomery County,MD,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,2,2
24031,Montgomery County,MD,Why Do We Call Them Kivas?,2020-08-27,3,3
24031,Montgomery County,MD,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,3,3
24031,Montgomery County,MD,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,3,3
24031,Montgomery County,MD,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,3,3
24031,Montgomery County,MD,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,4,4
24031,Montgomery County,MD,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,3,3
24031,Montgomery County,MD,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,3,3
24031,Montgomery County,MD,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,2,2
24031,Montgomery County,MD,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,3,3
24031,Montgomery County,MD,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,1,1
24031,Montgomery County,MD,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,2,2
24031,Montgomery County,MD,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
24031,Montgomery County,MD,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
24031,Montgomery County,MD,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,2,2
36057,Montgomery County,NY,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
36057,Montgomery County,NY,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
36057,Montgomery County,NY,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
36057,Montgomery County,NY,Why Do We Call Them Kivas?,2020-08-27,1,1
36057,Montgomery County,NY,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
36057,Montgomery County,NY,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
36057,Montgomery County,NY,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
39113,Montgomery County,OH,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
39113,Montgomery County,OH,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
39113,Montgomery County,OH,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
39113,Montgomery County,OH,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
39113,Montgomery County,OH,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
39113,Montgomery County,OH,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
42091,Montgomery County,PA,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
42091,Montgomery County,PA,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,7,7
42091,Montgomery County,PA,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,2,2
42091,Montgomery County,PA,Four Corners Lecture Series Presents Edward Box III,2020-05-28,1,1
42091,Montgomery County,PA,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
42091,Montgomery County,PA,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
42091,Montgomery County,PA,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
42091,Montgomery County,PA,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
42091,Montgomery County,PA,Why Do We Call Them Kivas?,2020-08-27,2,2
42091,Montgomery County,PA,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
42091,Montgomery County,PA,Crow Canyon Annual Meeting,2020-10-10,1,1
42091,Montgomery County,PA,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
48339,Montgomery County,TX,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
48339,Montgomery County,TX,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,2,2
48339,Montgomery County,TX,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
48339,Montgomery County,TX,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
48339,Montgomery County,TX,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
48339,Montgomery County,TX,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
51121,Montgomery County,VA,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,2,2
51121,Montgomery County,VA,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,2,2
42093,Montour County,PA,Climate and Culture Online Seminar,2020-01-24,2,2
42093,Montour County,PA,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
42093,Montour County,PA,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,2,2
42093,Montour County,PA,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,2,2
42093,Montour County,PA,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,2,2
42093,Montour County,PA,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,2,2
42093,Montour County,PA,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,2,2
42093,Montour County,PA,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,2,2
42093,Montour County,PA,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,2,2
42093,Montour County,PA,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,2,2
42093,Montour County,PA,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,2,2
42093,Montour County,PA,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,2,2
42093,Montour County,PA,Four Corners Lecture Series Presents Edward Box III,2020-05-28,2,2
42093,Montour County,PA,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,2,2
42093,Montour County,PA,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,2,2
42093,Montour County,PA,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,2,2
42093,Montour County,PA,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,2,2
42093,Montour County,PA,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,2,2
42093,Montour County,PA,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,2,2
42093,Montour County,PA,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,2,2
42093,Montour County,PA,Why Do We Call Them Kivas?,2020-08-27,2,2
42093,Montour County,PA,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,2,2
42093,Montour County,PA,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,2,2
42093,Montour County,PA,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,2,2
42093,Montour County,PA,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,2,2
42093,Montour County,PA,Crow Canyon Annual Meeting,2020-10-10,1,1
42093,Montour County,PA,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,2,2
42093,Montour County,PA,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,2,2
42093,Montour County,PA,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,2,2
42093,Montour County,PA,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,2,2
42093,Montour County,PA,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,2,2
42093,Montour County,PA,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,2,2
08085,Montrose County,CO,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
08085,Montrose County,CO,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,5,5
08085,Montrose County,CO,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,2,2
08085,Montrose County,CO,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,3,3
08085,Montrose County,CO,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,2,2
08085,Montrose County,CO,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,3,3
08085,Montrose County,CO,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,3,3
08085,Montrose County,CO,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,4,4
08085,Montrose County,CO,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,1,1
08085,Montrose County,CO,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,3,3
08085,Montrose County,CO,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,2,2
08085,Montrose County,CO,Four Corners Lecture Series Presents Edward Box III,2020-05-28,3,3
08085,Montrose County,CO,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,4,4
08085,Montrose County,CO,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,2,2
08085,Montrose County,CO,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,4,4
08085,Montrose County,CO,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,5,5
08085,Montrose County,CO,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,3,3
08085,Montrose County,CO,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
08085,Montrose County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,3,3
08085,Montrose County,CO,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,2,2
08085,Montrose County,CO,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,2,2
08085,Montrose County,CO,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,3,3
08085,Montrose County,CO,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,3,3
08085,Montrose County,CO,Why Do We Call Them Kivas?,2020-08-27,5,5
08085,Montrose County,CO,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
08085,Montrose County,CO,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,3,3
08085,Montrose County,CO,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,2,2
08085,Montrose County,CO,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,4,4
